ID,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_UPZ,NOMBRE_UPZ,NOMBRE_BARRIO,DESTINO_SHD,ESTRATO,ANIO_GRAVABLE,TOTAL_PREDIOS,TOTAL_PREDIOS_OBLIGADOS,TOTAL_PREDIOS_NO_OBLIGADOS,TOTAL_PREDIOS_OPORTUNOS,TOTAL_PREDIOS_EXTEMPORANEOS,TOTAL_PREDIOS_MOROSOS,TOTAL_PREDIOS_NO-DECLARAN,TOTAL_PAGADO,MEDIA_POR_PREDIO,NOMBRE_SHD
59606,12,BARRIOS UNIDOS,0,EL RINCON,SAN FERNANDO,67.0,0.0,2012,1,1,0,0,0,0,1,0.0,0.0,URBANIZABLES_NO_URBANIZADOS
59607,12,BARRIOS UNIDOS,0,EL RINCON,SAN FERNANDO OCCIDENTAL,61.0,3.0,2012,4,4,0,3,0,0,1,1718000.0,429500.0,RESIDENCIALES_URBANOS_Y_RURALES
59608,12,BARRIOS UNIDOS,0,EL RINCON,SAN FERNANDO OCCIDENTAL,62.0,0.0,2012,9,9,0,8,0,0,1,131050000.0,14561111.11,COMERCIAL
59609,12,BARRIOS UNIDOS,0,EL RINCON,SAN FERNANDO OCCIDENTAL,64.0,0.0,2012,1,1,0,1,0,0,0,1848000.0,1848000.0,INDUSTRIAL
59610,12,BARRIOS UNIDOS,0,EL RINCON,SAN MIGUEL,61.0,3.0,2012,8,8,0,8,0,0,0,8148000.0,1018500.0,RESIDENCIALES_URBANOS_Y_RURALES
59611,12,BARRIOS UNIDOS,0,EL RINCON,SAN MIGUEL,61.0,4.0,2012,10,10,0,8,0,0,2,13422000.0,1342200.0,RESIDENCIALES_URBANOS_Y_RURALES
59612,12,BARRIOS UNIDOS,0,EL RINCON,SAN MIGUEL,62.0,0.0,2012,5,5,0,4,1,0,0,10261000.0,2052200.0,COMERCIAL
59613,12,BARRIOS UNIDOS,0,EL RINCON,SAN MIGUEL,67.0,0.0,2012,2,2,0,1,0,0,1,44996000.0,22498000.0,URBANIZABLES_NO_URBANIZADOS
59614,12,BARRIOS UNIDOS,0,EL RINCON,SANTA SOFIA,62.0,0.0,2012,5,5,0,5,0,0,0,27235000.0,5447000.0,COMERCIAL
59615,12,BARRIOS UNIDOS,0,EL RINCON,SANTA SOFIA,65.0,0.0,2012,1,1,0,1,0,0,0,76000.0,76000.0,DEPOSITOS_Y_PARQUEADEROS
59616,12,BARRIOS UNIDOS,0,EL RINCON,SANTA SOFIA,67.0,0.0,2012,1,1,0,1,0,0,0,4336000.0,4336000.0,URBANIZABLES_NO_URBANIZADOS
59617,12,BARRIOS UNIDOS,0,EL RINCON,SIETE DE AGOSTO,62.0,0.0,2012,2,2,0,1,1,0,0,4221000.0,2110500.0,COMERCIAL
59618,12,BARRIOS UNIDOS,0,EL RINCON,SIMON BOLIVAR,62.0,0.0,2012,1,1,0,0,0,0,1,2910000.0,2910000.0,COMERCIAL
59619,12,BARRIOS UNIDOS,103,PARQUE SALITRE,EL ROSARIO,0.0,0.0,2012,6,5,1,1,1,0,3,1172000.0,195333.33,SIN_DESTINO_ASIGNADO
59620,12,BARRIOS UNIDOS,103,PARQUE SALITRE,EL ROSARIO,61.0,3.0,2012,168,168,0,147,2,3,19,98655000.0,587232.14,RESIDENCIALES_URBANOS_Y_RURALES
59621,12,BARRIOS UNIDOS,103,PARQUE SALITRE,EL ROSARIO,62.0,0.0,2012,137,137,0,118,1,5,18,240875000.0,1758211.68,COMERCIAL
59622,12,BARRIOS UNIDOS,103,PARQUE SALITRE,EL ROSARIO,64.0,0.0,2012,10,10,0,10,0,0,0,16705000.0,1670500.0,INDUSTRIAL
59623,12,BARRIOS UNIDOS,103,PARQUE SALITRE,EL ROSARIO,65.0,0.0,2012,2,2,0,2,0,0,0,104000.0,52000.0,DEPOSITOS_Y_PARQUEADEROS
59624,12,BARRIOS UNIDOS,103,PARQUE SALITRE,EL ROSARIO,66.0,0.0,2012,138,1,137,5,0,0,0,4595000.0,33297.1,DOTACIONAL
59625,12,BARRIOS UNIDOS,103,PARQUE SALITRE,EL ROSARIO,67.0,0.0,2012,4,3,1,4,0,0,0,6486000.0,1621500.0,URBANIZABLES_NO_URBANIZADOS
59626,12,BARRIOS UNIDOS,103,PARQUE SALITRE,EL ROSARIO,70.0,0.0,2012,3,0,3,0,0,0,0,247121099.0,82373699.67,EDUCATIVO
59627,12,BARRIOS UNIDOS,103,PARQUE SALITRE,PARQUE DISTRITAL SALITRE,70.0,0.0,2012,1,0,1,0,0,0,0,247121099.0,247121099.0,EDUCATIVO
59628,12,BARRIOS UNIDOS,103,PARQUE SALITRE,PARQUE POPULAR SALITRE,70.0,0.0,2012,1,0,1,0,0,0,0,247121099.0,247121099.0,EDUCATIVO
59629,12,BARRIOS UNIDOS,21,LOS ANDES,ENTRERIOS,61.0,4.0,2012,833,833,0,783,10,6,40,758353000.0,910387.76,RESIDENCIALES_URBANOS_Y_RURALES
59630,12,BARRIOS UNIDOS,21,LOS ANDES,ENTRERIOS,62.0,0.0,2012,26,26,0,23,2,0,1,128426000.0,4939461.54,COMERCIAL
59631,12,BARRIOS UNIDOS,21,LOS ANDES,ENTRERIOS,64.0,0.0,2012,12,12,0,11,0,0,1,154812000.0,12901000.0,INDUSTRIAL
59632,12,BARRIOS UNIDOS,21,LOS ANDES,ENTRERIOS,66.0,0.0,2012,18,0,18,0,0,0,0,247121099.0,13728949.94,DOTACIONAL
59633,12,BARRIOS UNIDOS,21,LOS ANDES,ENTRERIOS,70.0,0.0,2012,3,0,3,0,0,0,0,247121099.0,82373699.67,EDUCATIVO
59634,12,BARRIOS UNIDOS,21,LOS ANDES,ESCUELA MILITAR,66.0,0.0,2012,4,2,2,2,0,0,0,215858000.0,53964500.0,DOTACIONAL
59635,12,BARRIOS UNIDOS,21,LOS ANDES,ESCUELA MILITAR,70.0,0.0,2012,1,0,1,0,0,0,0,247121099.0,247121099.0,EDUCATIVO
59636,12,BARRIOS UNIDOS,21,LOS ANDES,LA CASTELLANA,0.0,0.0,2012,2,1,1,0,0,0,1,4129000.0,2064500.0,SIN_DESTINO_ASIGNADO
59637,12,BARRIOS UNIDOS,21,LOS ANDES,LA CASTELLANA,61.0,4.0,2012,614,614,0,561,2,5,51,693323000.0,1129190.55,RESIDENCIALES_URBANOS_Y_RURALES
59638,12,BARRIOS UNIDOS,21,LOS ANDES,LA CASTELLANA,61.0,5.0,2012,1275,1275,0,1204,14,9,57,1339529000.0,1050610.98,RESIDENCIALES_URBANOS_Y_RURALES
59639,12,BARRIOS UNIDOS,21,LOS ANDES,LA CASTELLANA,62.0,0.0,2012,1031,1030,1,959,13,13,59,2723831000.0,2641931.13,COMERCIAL
59640,12,BARRIOS UNIDOS,21,LOS ANDES,LA CASTELLANA,63.0,0.0,2012,3,3,0,3,0,0,0,15073000.0,5024333.33,FINANCIERO
59641,12,BARRIOS UNIDOS,21,LOS ANDES,LA CASTELLANA,64.0,0.0,2012,6,5,1,6,0,0,0,109008000.0,18168000.0,INDUSTRIAL
59642,12,BARRIOS UNIDOS,21,LOS ANDES,LA CASTELLANA,65.0,0.0,2012,1074,1074,0,1008,13,3,53,65479000.0,60967.41,DEPOSITOS_Y_PARQUEADEROS
59643,12,BARRIOS UNIDOS,21,LOS ANDES,LA CASTELLANA,66.0,0.0,2012,109,43,66,28,0,7,15,175926000.0,1614000.0,DOTACIONAL
59644,12,BARRIOS UNIDOS,21,LOS ANDES,LA CASTELLANA,67.0,0.0,2012,20,19,1,16,0,0,4,1715357000.0,85767850.0,URBANIZABLES_NO_URBANIZADOS
59645,12,BARRIOS UNIDOS,21,LOS ANDES,LA CASTELLANA,70.0,0.0,2012,7,0,7,0,0,0,0,247121099.0,35303014.14,EDUCATIVO
59646,12,BARRIOS UNIDOS,21,LOS ANDES,LA PATRIA,0.0,0.0,2012,2,1,1,1,0,0,1,0.0,0.0,SIN_DESTINO_ASIGNADO
59647,12,BARRIOS UNIDOS,21,LOS ANDES,LA PATRIA,61.0,3.0,2012,360,360,0,331,3,9,26,224970000.0,624916.67,RESIDENCIALES_URBANOS_Y_RURALES
59648,12,BARRIOS UNIDOS,21,LOS ANDES,LA PATRIA,61.0,4.0,2012,162,156,6,149,5,4,8,243581000.0,1503586.42,RESIDENCIALES_URBANOS_Y_RURALES
59649,12,BARRIOS UNIDOS,21,LOS ANDES,LA PATRIA,62.0,0.0,2012,106,81,25,88,3,2,11,190609000.0,1798198.11,COMERCIAL
59650,12,BARRIOS UNIDOS,21,LOS ANDES,LA PATRIA,64.0,0.0,2012,3,3,0,3,0,0,0,3080000.0,1026666.67,INDUSTRIAL
59651,12,BARRIOS UNIDOS,21,LOS ANDES,LA PATRIA,65.0,0.0,2012,27,26,1,27,0,1,0,1239000.0,45888.89,DEPOSITOS_Y_PARQUEADEROS
59652,12,BARRIOS UNIDOS,21,LOS ANDES,LA PATRIA,66.0,0.0,2012,89,3,86,5,0,0,0,19536000.0,219505.62,DOTACIONAL
59653,12,BARRIOS UNIDOS,21,LOS ANDES,LA PATRIA,67.0,0.0,2012,2,1,1,0,1,0,0,6108000.0,3054000.0,URBANIZABLES_NO_URBANIZADOS
59654,12,BARRIOS UNIDOS,21,LOS ANDES,LA PATRIA,70.0,0.0,2012,25,1,24,16,1,0,0,143000.0,5720.0,EDUCATIVO
59655,12,BARRIOS UNIDOS,21,LOS ANDES,LOS ANDES,0.0,0.0,2012,2,2,0,0,0,0,2,247121099.0,123560549.5,SIN_DESTINO_ASIGNADO
59656,12,BARRIOS UNIDOS,21,LOS ANDES,LOS ANDES,61.0,3.0,2012,110,110,0,104,0,3,6,76666000.0,696963.64,RESIDENCIALES_URBANOS_Y_RURALES
59657,12,BARRIOS UNIDOS,21,LOS ANDES,LOS ANDES,61.0,4.0,2012,2325,2325,0,2188,26,34,111,2349179000.0,1010399.57,RESIDENCIALES_URBANOS_Y_RURALES
59658,12,BARRIOS UNIDOS,21,LOS ANDES,LOS ANDES,62.0,0.0,2012,311,309,2,286,5,4,19,2700305000.0,8682652.73,COMERCIAL
59659,12,BARRIOS UNIDOS,21,LOS ANDES,LOS ANDES,63.0,0.0,2012,1,1,0,1,0,0,0,19290000.0,19290000.0,FINANCIERO
59660,12,BARRIOS UNIDOS,21,LOS ANDES,LOS ANDES,64.0,0.0,2012,10,10,0,10,0,0,0,34490000.0,3449000.0,INDUSTRIAL
59661,12,BARRIOS UNIDOS,21,LOS ANDES,LOS ANDES,65.0,0.0,2012,1476,1476,0,1370,15,5,91,90037000.0,61000.68,DEPOSITOS_Y_PARQUEADEROS
59662,12,BARRIOS UNIDOS,21,LOS ANDES,LOS ANDES,66.0,0.0,2012,67,19,48,17,0,0,2,87168000.0,1301014.93,DOTACIONAL
59663,12,BARRIOS UNIDOS,21,LOS ANDES,LOS ANDES,67.0,0.0,2012,10,9,1,7,0,0,2,8740000.0,874000.0,URBANIZABLES_NO_URBANIZADOS
59664,12,BARRIOS UNIDOS,21,LOS ANDES,LOS ANDES,70.0,0.0,2012,9,0,9,0,0,0,0,247121099.0,27457899.89,EDUCATIVO
59665,12,BARRIOS UNIDOS,21,LOS ANDES,RIONEGRO,0.0,0.0,2012,4,4,0,1,0,0,3,264000.0,66000.0,SIN_DESTINO_ASIGNADO
59666,12,BARRIOS UNIDOS,21,LOS ANDES,RIONEGRO,61.0,3.0,2012,686,686,0,648,5,7,33,419891000.0,612086.01,RESIDENCIALES_URBANOS_Y_RURALES
59667,12,BARRIOS UNIDOS,21,LOS ANDES,RIONEGRO,62.0,0.0,2012,633,627,6,588,5,19,40,1042893000.0,1647540.28,COMERCIAL
59668,12,BARRIOS UNIDOS,21,LOS ANDES,RIONEGRO,64.0,0.0,2012,34,33,1,32,0,1,2,89273000.0,2625676.47,INDUSTRIAL
59669,12,BARRIOS UNIDOS,21,LOS ANDES,RIONEGRO,65.0,0.0,2012,18,18,0,18,0,0,0,1441000.0,80055.56,DEPOSITOS_Y_PARQUEADEROS
59670,12,BARRIOS UNIDOS,21,LOS ANDES,RIONEGRO,66.0,0.0,2012,125,9,116,9,0,0,1,14051000.0,112408.0,DOTACIONAL
59671,12,BARRIOS UNIDOS,21,LOS ANDES,RIONEGRO,67.0,0.0,2012,6,6,0,4,0,0,2,11008000.0,1834666.67,URBANIZABLES_NO_URBANIZADOS
59672,12,BARRIOS UNIDOS,21,LOS ANDES,RIONEGRO,70.0,0.0,2012,12,2,10,8,0,0,0,358000.0,29833.33,EDUCATIVO
59673,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,DOCE DE OCTUBRE,0.0,0.0,2012,6,3,3,0,0,0,3,247121099.0,41186849.83,SIN_DESTINO_ASIGNADO
59674,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,DOCE DE OCTUBRE,61.0,3.0,2012,562,562,0,512,4,15,46,191947000.0,341542.7,RESIDENCIALES_URBANOS_Y_RURALES
59675,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,DOCE DE OCTUBRE,62.0,0.0,2012,714,709,5,646,7,11,61,1147768000.0,1607518.21,COMERCIAL
59676,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,DOCE DE OCTUBRE,64.0,0.0,2012,65,65,0,55,1,1,9,88526000.0,1361938.46,INDUSTRIAL
59677,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,DOCE DE OCTUBRE,65.0,0.0,2012,7,7,0,7,0,0,0,271000.0,38714.29,DEPOSITOS_Y_PARQUEADEROS
59678,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,DOCE DE OCTUBRE,66.0,0.0,2012,221,6,215,4,0,0,2,10931000.0,49461.54,DOTACIONAL
59679,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,DOCE DE OCTUBRE,67.0,0.0,2012,17,15,2,14,0,1,1,61338000.0,3608117.65,URBANIZABLES_NO_URBANIZADOS
59680,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JORGE ELIECER GAITAN,0.0,0.0,2012,2,1,1,0,0,0,1,247121099.0,123560549.5,SIN_DESTINO_ASIGNADO
59681,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JORGE ELIECER GAITAN,61.0,3.0,2012,336,336,0,301,4,4,31,184373000.0,548729.17,RESIDENCIALES_URBANOS_Y_RURALES
59682,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JORGE ELIECER GAITAN,61.0,4.0,2012,290,290,0,271,4,0,15,199656000.0,688468.97,RESIDENCIALES_URBANOS_Y_RURALES
59683,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JORGE ELIECER GAITAN,62.0,0.0,2012,697,693,4,634,10,8,51,1259743000.0,1807378.77,COMERCIAL
59684,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JORGE ELIECER GAITAN,64.0,0.0,2012,75,75,0,69,2,2,4,150273000.0,2003640.0,INDUSTRIAL
59685,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JORGE ELIECER GAITAN,65.0,0.0,2012,6,6,0,6,0,0,0,177000.0,29500.0,DEPOSITOS_Y_PARQUEADEROS
59686,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JORGE ELIECER GAITAN,66.0,0.0,2012,307,9,298,8,0,0,3,13345000.0,43469.06,DOTACIONAL
59687,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JORGE ELIECER GAITAN,67.0,0.0,2012,14,6,8,6,0,0,1,25332000.0,1809428.57,URBANIZABLES_NO_URBANIZADOS
59688,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JOSE JOAQUIN VARGAS,0.0,0.0,2012,1,1,0,1,0,0,0,731000.0,731000.0,SIN_DESTINO_ASIGNADO
59689,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JOSE JOAQUIN VARGAS,61.0,3.0,2012,519,519,0,488,9,3,22,228785000.0,440818.88,RESIDENCIALES_URBANOS_Y_RURALES
59690,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JOSE JOAQUIN VARGAS,61.0,4.0,2012,1358,1358,0,1255,17,14,86,1491738000.0,1098481.59,RESIDENCIALES_URBANOS_Y_RURALES
59691,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JOSE JOAQUIN VARGAS,62.0,0.0,2012,135,134,1,116,0,3,18,416814000.0,3087511.11,COMERCIAL
59692,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JOSE JOAQUIN VARGAS,64.0,0.0,2012,8,8,0,8,0,0,0,33069000.0,4133625.0,INDUSTRIAL
59693,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JOSE JOAQUIN VARGAS,65.0,0.0,2012,65,65,0,61,0,0,4,2794000.0,42984.62,DEPOSITOS_Y_PARQUEADEROS
59694,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JOSE JOAQUIN VARGAS,66.0,0.0,2012,56,18,38,14,0,1,4,105993000.0,1892732.14,DOTACIONAL
59695,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,JOSE JOAQUIN VARGAS,67.0,0.0,2012,4,3,1,1,1,0,1,11354000.0,2838500.0,URBANIZABLES_NO_URBANIZADOS
59696,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,LA LIBERTAD,0.0,0.0,2012,7,6,1,1,0,0,5,373000.0,53285.71,SIN_DESTINO_ASIGNADO
59697,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,LA LIBERTAD,61.0,3.0,2012,472,471,1,436,8,5,28,217941000.0,461739.41,RESIDENCIALES_URBANOS_Y_RURALES
59698,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,LA LIBERTAD,62.0,0.0,2012,134,131,3,122,2,1,9,117063000.0,873604.48,COMERCIAL
59699,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,LA LIBERTAD,64.0,0.0,2012,37,37,0,35,0,1,2,41099000.0,1110783.78,INDUSTRIAL
59700,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,LA LIBERTAD,65.0,0.0,2012,1,1,0,1,0,0,0,28000.0,28000.0,DEPOSITOS_Y_PARQUEADEROS
59701,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,LA LIBERTAD,66.0,0.0,2012,13,4,9,2,0,1,3,536000.0,41230.77,DOTACIONAL
59702,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,LA LIBERTAD,67.0,0.0,2012,5,5,0,2,0,0,3,2184000.0,436800.0,URBANIZABLES_NO_URBANIZADOS
59703,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,LA PATRIA,66.0,0.0,2012,1,0,1,0,0,0,0,247121099.0,247121099.0,DOTACIONAL
59704,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,METROPOLIS,61.0,4.0,2012,1340,1340,0,1254,15,12,71,925497000.0,690669.4,RESIDENCIALES_URBANOS_Y_RURALES
59705,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,METROPOLIS,62.0,0.0,2012,428,428,0,413,4,0,11,470188000.0,1098570.09,COMERCIAL
59706,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,METROPOLIS,64.0,0.0,2012,1,1,0,1,0,0,0,17505000.0,17505000.0,INDUSTRIAL
59707,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,METROPOLIS,65.0,0.0,2012,310,310,0,286,2,0,22,16082000.0,51877.42,DEPOSITOS_Y_PARQUEADEROS
59708,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,METROPOLIS,66.0,0.0,2012,23,1,22,0,0,0,1,247121099.0,10744395.61,DOTACIONAL
59709,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,POPULAR MODELO,0.0,0.0,2012,3,3,0,0,1,0,2,47000.0,15666.67,SIN_DESTINO_ASIGNADO
59710,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,POPULAR MODELO,61.0,3.0,2012,48,48,0,44,1,2,3,17906000.0,373041.67,RESIDENCIALES_URBANOS_Y_RURALES
59711,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,POPULAR MODELO,61.0,4.0,2012,3771,3770,1,3498,58,55,215,2087646000.0,553605.41,RESIDENCIALES_URBANOS_Y_RURALES
59712,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,POPULAR MODELO,62.0,0.0,2012,140,139,1,121,2,4,16,187769000.0,1341207.14,COMERCIAL
59713,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,POPULAR MODELO,63.0,0.0,2012,1,1,0,1,0,0,0,2569000.0,2569000.0,FINANCIERO
59714,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,POPULAR MODELO,64.0,0.0,2012,1,1,0,1,0,0,0,1779000.0,1779000.0,INDUSTRIAL
59715,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,POPULAR MODELO,65.0,0.0,2012,2012,2012,0,1860,28,11,124,104550000.0,51963.22,DEPOSITOS_Y_PARQUEADEROS
59716,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,POPULAR MODELO,66.0,0.0,2012,70,12,58,25,1,1,2,317310000.0,4533000.0,DOTACIONAL
59717,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,POPULAR MODELO,67.0,0.0,2012,6,3,3,5,0,0,1,3897000.0,649500.0,URBANIZABLES_NO_URBANIZADOS
59718,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,POPULAR MODELO,70.0,0.0,2012,6,0,6,6,0,0,0,0.0,0.0,EDUCATIVO
59719,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO,0.0,0.0,2012,10,8,2,1,0,2,7,890000.0,89000.0,SIN_DESTINO_ASIGNADO
59720,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO,61.0,2.0,2012,1,1,0,0,0,1,1,0.0,0.0,RESIDENCIALES_URBANOS_Y_RURALES
59721,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO,61.0,3.0,2012,637,636,1,573,9,14,54,278932000.0,437883.83,RESIDENCIALES_URBANOS_Y_RURALES
59722,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO,62.0,0.0,2012,472,469,3,426,8,10,37,744254000.0,1576809.32,COMERCIAL
59723,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO,64.0,0.0,2012,46,46,0,37,0,1,9,73016000.0,1587304.35,INDUSTRIAL
59724,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO,65.0,0.0,2012,3,3,0,3,0,0,0,494000.0,164666.67,DEPOSITOS_Y_PARQUEADEROS
59725,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO,66.0,0.0,2012,70,12,58,8,0,0,5,34278000.0,489685.71,DOTACIONAL
59726,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO,67.0,0.0,2012,3,3,0,3,0,0,0,7161000.0,2387000.0,URBANIZABLES_NO_URBANIZADOS
59727,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO OCCIDENTAL,61.0,3.0,2012,959,958,1,886,11,13,62,424783000.0,442943.69,RESIDENCIALES_URBANOS_Y_RURALES
59728,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO OCCIDENTAL,61.0,4.0,2012,1,1,0,1,0,0,0,477000.0,477000.0,RESIDENCIALES_URBANOS_Y_RURALES
59729,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO OCCIDENTAL,62.0,0.0,2012,508,508,0,455,6,15,47,660644000.0,1300480.31,COMERCIAL
59730,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO OCCIDENTAL,64.0,0.0,2012,28,28,0,24,0,2,4,35361000.0,1262892.86,INDUSTRIAL
59731,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO OCCIDENTAL,65.0,0.0,2012,5,5,0,3,0,0,2,199000.0,39800.0,DEPOSITOS_Y_PARQUEADEROS
59732,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO OCCIDENTAL,66.0,0.0,2012,25,11,14,8,0,0,3,15617000.0,624680.0,DOTACIONAL
59733,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN FERNANDO OCCIDENTAL,67.0,0.0,2012,12,12,0,6,1,0,5,15809000.0,1317416.67,URBANIZABLES_NO_URBANIZADOS
59734,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN MIGUEL,61.0,3.0,2012,172,172,0,156,2,4,14,127250000.0,739825.58,RESIDENCIALES_URBANOS_Y_RURALES
59735,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN MIGUEL,61.0,4.0,2012,1236,1235,1,1140,17,15,78,836683000.0,676927.99,RESIDENCIALES_URBANOS_Y_RURALES
59736,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN MIGUEL,62.0,0.0,2012,111,111,0,100,2,5,9,199100000.0,1793693.69,COMERCIAL
59737,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN MIGUEL,64.0,0.0,2012,8,8,0,6,0,0,2,21006000.0,2625750.0,INDUSTRIAL
59738,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN MIGUEL,65.0,0.0,2012,1004,1004,0,893,18,4,93,65711000.0,65449.2,DEPOSITOS_Y_PARQUEADEROS
59739,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN MIGUEL,66.0,0.0,2012,110,8,102,17,0,1,3,24032000.0,218472.73,DOTACIONAL
59740,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN MIGUEL,67.0,0.0,2012,2,2,0,0,1,0,1,4607000.0,2303500.0,URBANIZABLES_NO_URBANIZADOS
59741,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SAN MIGUEL,70.0,0.0,2012,2,0,2,1,0,0,0,0.0,0.0,EDUCATIVO
59742,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SIMON BOLIVAR,0.0,0.0,2012,17,16,1,2,0,0,14,680000.0,40000.0,SIN_DESTINO_ASIGNADO
59743,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SIMON BOLIVAR,61.0,3.0,2012,830,830,0,763,10,10,57,340645000.0,410415.66,RESIDENCIALES_URBANOS_Y_RURALES
59744,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SIMON BOLIVAR,62.0,0.0,2012,269,269,0,233,5,2,31,283741000.0,1054799.26,COMERCIAL
59745,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SIMON BOLIVAR,64.0,0.0,2012,15,15,0,13,0,0,2,15042000.0,1002800.0,INDUSTRIAL
59746,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SIMON BOLIVAR,65.0,0.0,2012,141,141,0,130,1,0,10,4396000.0,31177.3,DEPOSITOS_Y_PARQUEADEROS
59747,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SIMON BOLIVAR,66.0,0.0,2012,18,13,5,9,0,0,5,8659000.0,481055.56,DOTACIONAL
59748,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,SIMON BOLIVAR,67.0,0.0,2012,2,2,0,1,0,0,1,3965000.0,1982500.0,URBANIZABLES_NO_URBANIZADOS
59749,12,BARRIOS UNIDOS,26,LAS FERIAS,METROPOLIS,61.0,4.0,2012,1000,1000,0,950,5,11,45,687409000.0,687409.0,RESIDENCIALES_URBANOS_Y_RURALES
