ID;CODIGO_LOCALIDAD;NOMBRE_LOCALIDAD;CODIGO_UPZ;NOMBRE_UPZ;NOMBRE_BARRIO;DESTINO_SHD;ESTRATO;ANIO_GRAVABLE;TOTAL_PREDIOS;TOTAL_PREDIOS_OBLIGADOS;TOTAL_PREDIOS_NO_OBLIGADOS;TOTAL_PREDIOS_OPORTUNOS;TOTAL_PREDIOS_EXTEMPORANEOS;TOTAL_PREDIOS_MOROSOS;TOTAL_PREDIOS_NO-DECLARAN;TOTAL_PAGADO
5123;11;SUBA;0;NO REGISTRA;BARAJAS NORTE;71;0;2017;61;54;7;40;1;10;3;354255000
5124;11;SUBA;0;NO REGISTRA;BARAJAS NORTE;72;0;2017;14;14;0;14;0;0;0;17997000
5125;11;SUBA;0;NO REGISTRA;CASABLANCA;61;0;2017;6;6;0;0;0;4;2;17169000
5126;11;SUBA;0;NO REGISTRA;CASABLANCA;66;0;2017;4;4;0;0;0;3;1;0
5127;11;SUBA;0;NO REGISTRA;CASABLANCA;71;0;2017;1;1;0;0;0;0;1;0
5128;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA;61;5;2017;1;1;0;1;0;0;0;7506000
5129;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA;61;6;2017;185;185;0;164;0;24;0;542681000
5130;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA;62;0;2017;7;7;0;7;0;1;0;177945000
5131;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA;66;0;2017;13;5;8;5;0;0;0;160132000
5132;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA;71;0;2017;8;8;0;2;0;6;0;5949000
5133;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA;72;0;2017;1;1;0;1;0;0;0;27598000
5134;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA I;61;4;2017;2;2;0;1;0;1;0;1247000
5135;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA I;61;5;2017;1;1;0;0;0;1;0;0
5136;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA I;61;6;2017;147;146;1;126;0;21;0;361644000
5137;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA I;62;0;2017;1;1;0;1;0;0;0;9238000
5138;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA I;65;0;2017;143;143;0;114;0;29;0;15419000
5139;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA I;66;0;2017;19;4;15;4;0;2;0;89454000
5140;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA I;69;0;2017;1;1;0;1;0;0;0;1201000
5141;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA I;71;0;2017;14;12;2;10;0;1;1;8391000
5142;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA II;66;0;2017;3;3;0;3;0;0;0;5770000
5143;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA II;69;0;2017;3;3;0;2;0;1;0;6668000
5144;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA II;71;0;2017;6;6;0;6;0;2;0;6568000
5145;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA URBANO;66;0;2017;2;0;2;0;0;0;0;0
5146;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA URBANO;70;0;2017;1;0;1;1;0;0;0;416000
5147;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA URBANO II;66;0;2017;4;1;3;1;0;0;0;87065000
5148;11;SUBA;0;NO REGISTRA;CASABLANCA SUBA URBANO II;70;0;2017;1;1;0;0;0;1;0;0
5149;11;SUBA;0;NO REGISTRA;CONEJERA;61;0;2017;2;2;0;0;0;1;1;0
5150;11;SUBA;0;NO REGISTRA;CONEJERA;62;0;2017;1;1;0;0;0;0;1;0
5151;11;SUBA;0;NO REGISTRA;CONEJERA;66;0;2017;5;5;0;3;0;2;1;121178000
5152;11;SUBA;0;NO REGISTRA;CONEJERA;71;0;2017;2;2;0;0;0;1;1;0
5153;11;SUBA;0;NO REGISTRA;LA CANDELARIA;66;0;2017;1;1;0;1;0;0;0;80181000
5154;11;SUBA;0;NO REGISTRA;LA CAROLINA DE SUBA;67;0;2017;2;2;0;0;0;2;0;0
5155;11;SUBA;0;NO REGISTRA;LA CAROLINA DE SUBA;70;0;2017;12;12;0;0;0;12;0;0
5156;11;SUBA;0;NO REGISTRA;LA LOMITA;61;2;2017;2;2;0;2;0;0;0;6686000
5157;11;SUBA;0;NO REGISTRA;LA LOMITA;61;4;2017;2;2;0;1;0;1;0;534000
5158;11;SUBA;0;NO REGISTRA;LA LOMITA;61;6;2017;430;430;0;364;2;71;1;1051313000
5159;11;SUBA;0;NO REGISTRA;LA LOMITA;62;0;2017;10;10;0;4;0;6;0;18524000
5160;11;SUBA;0;NO REGISTRA;LA LOMITA;65;0;2017;112;112;0;78;0;32;2;8458000
5161;11;SUBA;0;NO REGISTRA;LA LOMITA;66;0;2017;65;4;61;3;0;1;0;242254000
